Date,Text
2015-05-19,"@anil_kancho तेसो त ठिकै छ,
मैले तर्क दिन नसक्या मात्र हो !!"
2015-05-19,@thesharmaji1 त्यो त हो हुन त तर बास प्रस्स्त हुने ठाउँ छ भने प्रयोग गर्न सकिन्छ भन्ने हो
2015-05-19,नो ऊल्लु बनाविंग ... http://t.co/vNEItH3Z8B
2015-05-19,@sarita_giri ओई जनताको आवाज सुन ! https://t.co/nv1ldcYyGN
2015-05-19,@Ek_Madhesi नो वरी मित्र !!
2015-05-19,@nisthureeN तै भएर अावाज उठाउनु पर्छ
2015-05-19,@IshworSitoula ए कहिले आएछ सर ?
2015-05-19,@nilambar फिलिपिन्समा पनि खतरा ज्योतिष होलान नि नेपालमा जस्तो । ;)
2015-05-19,"पहिरियो : पहिरो आयो, लड्यो
बुड्यो : बढ्यो, छिप्पियो 
आज दुइटा रैथाने शब्दका अर्थ सिकियो । ;)"
2015-05-19,सत्य सधै तितो हुन्छ।सत्य के हो? थाहापाउनेहरू सत्य देखि भागेर हिडछन्।असत्यलाई साथ दिन्छन र इज्जत जोगिएको ठान्दछन
2015-05-19,@poudelkovanjo @dam0darpaudel @dipeezs @ishkarki90 @paudelsun शुभसाझ
2015-05-19,"शीलं शौर्यमनालस्यं पाण्डित्यं मित्रसङ्ग्रहम्।
अचोरहरणीयानि पञ्चैतान्यक्षयो निधिः॥"
2015-05-19,"@anushkasubedi56 
जागिर खानु लाई पो यस्तो गरेको 
अाउ म भरै पकाएर खुवाउछु मीठो जागिर"
2015-05-19,"केटाकेटी आए टुइटर चलाए ,बेटरी को नास।"
2015-05-19,"सन्नी लियोनको गीतमा सृष्टिले गरिन् मोडलिङ (भिडियोसहित) 
http://t.co/FXutmmVvww http://t.co/QiJvZCrTZD"
2015-05-19,"राष्ट्र = अडानी   😂😂
https://t.co/BPOO3SXDv8"
2015-05-19,"#हेरकेटीहो TLमा आएर पनी नबोली जान्छौ भने मेरो भन्नु केही छैन, ह्यान्सीले बोलाउँछ अनी बोलुम्ला भन्ने हिसाबले चाही नबस्नु है...!!! #चेतनाभया"
2015-05-19,"खाजा खान वस्यौ , @SuReSaRoz @mebishnu @paudelnirjan"
2015-05-19,"@sabu_s1 दोश्रो नम्बरकि मेरि आफ्नै भान्जि हुन क्या 
कस्सम ..उस्तै ।।।"
2015-05-19,@TheReyan ल ल हुन्छ संगै जानुपर्च अङ्गालो मार्दै बुढी संग @Pradippokhrel4
2015-05-19,राहत को नाम मा जाबो पाल पनि ब्यवस्था गर्न नसक्ने लाचार सरकार ले खानेकुरा र बास् स्थान देला भनेर बिश्वास गर्नु पगल पना देखाउनु मात्र हो...।।।
2015-05-19,"@imagineim अहिले सबैलाई १ तले चाहिने भ,घर मात्र होइन,होटल, रेस्टुरा,कार्यलय र बिधालयसम्म!"
2015-05-19,कहिले काहीँ त डिएम पनि चेक गर्ने गर न डियर!!
2015-05-19,@bishodip हाहाहा सकिएन। याे भुकम्प पनि के के गर्छ यार?
2015-05-19,"@m_prabin खै सम्झिदैनौ आफू चै,"
2015-05-19,"महलकि राजकुमारी त सुन्या थ्यो यो मुले भुकम्पलेत 
त्रिपालकि राजकुमारी, बजारकि राजकुमारी जस्ता अनेकौं राजकुमारी जन्माछ #धन्य भुकम्प"
2015-05-19,"पहिले:म आफ्नो आगनमा आफ्नै इनार खनाउछु।
अहिले : म आफ्नो पत्रिकामा आफैं ट्वीट छपाऊँछु। चाहे मलाई सर्कल रे रोकोस। म आफ्नो पत्रिका आफै निकाल्चु।"
2015-05-19,"पश्चिम मा राम्रो गैडाकोट !
पुर्वमा राम्रो धरान शहर !
हात समाउदै मायालु सँग !
घुम्न जाने रहर !!
#रीमीक्स"
2015-05-19,@ISmocker पार्टी त पहिलो हुनेले दिनु पर्छ भन्ने कुरा आयो त @InnocentIdiot_ @suman_sobit @poudelkovanjo @Abcharya16
2015-05-19,@lilprakash हजुर आफै पनि त तेहि नजिक हुनुहुन्थ्यो अनि हजुरको चाहिँ कुनै योगदान रहेन? कि त्यो बिदेशीले काम गरेको हेरेर बस्नु भा'थ्यो । पि
2015-05-19,@BimaliR त्यो त हो हुन त तर बास प्रस्स्त हुने ठाउँ छ भने प्रयोग गर्न सकिन्छ भन्ने हो
2015-05-19,"सिन्धुपाल्चोक जिल्लाभरमा जम्मा ५२ घर सद्दे, आजमात्रै दुई परकम्प 
http://t.co/gblraUDxBw via @PahiloPost http://t.co/WMsDCLmCS3"
2015-05-19,@Ojaswiii एसलाइ नारायणगढ भन्छ्न क्यारे। तपाईंले झयाल वाट देख्ने गरेको ठाम।
2015-05-19,"आफ्नो घर जलाएर आगो ताप्नेहरुको भिडमा म पर्न चाहिन त ,के गल्ती गरेँ??"
2015-05-19,@Thuldai48 आउदा चाईने सामाग्री सप लेराउनु है.....
2015-05-19,@twiteswor गरिसक्यो बाटो देख्यो भन्थे तेस्तै होला नि
2015-05-19,@ambu_ilam सितै दिए अलकत्रा पनी खान्छ भनेको यही हो !!
2015-05-19,@samjignyasu कविस्वातन्त्र्याय भवितुमर्हति ॥ (end) @sudarshanhs @invest_mutual @puujaap
2015-05-19,@kpsharmaoli २०४७ बैशख १७ गते छाला को चप्पल लायेर भाषण गर्या सम्झनु भाछ कामरेड? #लहान मा?
2015-05-19,"भुकम्पले केटकेटीहरुलाई तास खेल्न माहिर बनायो 
पढाईलेखाईमा जिरै बनायो, लौन प्रभु बर्बादै बनायो/"
2015-05-19,@VulgarCooker हो हान्नै परो आईओएस मा छ छैन खोज्छु। @ChiyaPop
2015-05-19,@Stiwari456 हैट्। कैले पर्यो लप?
2015-05-19,@Being_Laku हाहा रियल हो। तिमी असल छौ अनि हेन्सम पनि ल मैले भन्दिए 😂😂😂@ruthracy @jaeeccc @hancy_prashant
2015-05-19,साच्चैका भुकम्प पिडित सम्म चाडै राहात पुगोस् । जो पिडित नै होईन प्रभावित मात्र हो त्यस्ता कहाँ पुगेको रहातलाई अर्को ........ आएर लैजाओस्
2015-05-19,घरभाँडामा बस्ने युवकसँग स्वास्नी सल्किएको लोग्नेले थाहा पाएपछि… http://t.co/U8D7ejqOD7
2015-05-19,@Santosh4645 मैले त नगर्ने !! बहाना देखिएन आज !!
2015-05-19,कृषि सम्बन्धी कार्ययोजनालाई कार्यान्वयन गर्न निर्देशन - http://t.co/C6yoXDze1X
2015-05-19,@GhimireAaditi लौ लौ नभन्नु तनी 😣
2015-05-19,"@ghimirerx  हाम्रो घरतिर अाउनुस, देखाईदिन्छु / अरु नभए नि सारी चाहिँ टन्नै छन के"
2015-05-19,"भुगर्बबिद, भुकम्पबिद र साईनटिस हरुको कुराबाट म के निस्कर्समा पुगे भने भुइचालो माछाले काद फेरेको कारणल पोे जाने रहेछ।"
2015-05-19,ज्योतिस हरु अज सबै खुल्ला चौर्मा सुत्छन होला भन्ने लगेको अवस्था !!!!!
2015-05-19,"@deenesh_niraula मैले त सुरु गर्न लागे है ध्रान मै,,, बचेरा हरु मानेनन पुर्खोली थलो बिराटनगर बस्न, एक्लो हुने भए ध्रान बस्ने भट्टराई म फेरी"
2015-05-19,"@aalok_bishal 
अँ तेतै हाे ।।
नगाकाे भए त नजिककाे तिर्थ हेला नै हुन्थ्यो  नि ।।
तपाईंको ।।"
2015-05-19,@dipakghimire हैट हुन्न
2015-05-19,"आफ्नो#नजिकको छ""?? भनेर जान्नको लागि धेरै #टाढाटाढा सम्मको यात्रा गर्नुपर्दोरैछ 😊😊😊"
2015-05-19,"दुईटी केटी मन पराउँते, दुबै नर्स । दुबै अमेरिका अाएछन, दुबै जना बिहे गरेर । एउटी अर्की नर्स मन पराको छु, त्यसलाई नी कल्ले उछुट्याउनी हो । ;)"
2015-05-19,हामी पनि पुग्यौं अस्पताल । अस्पताल को वरि परि होटल लज अनि क्लिनिक हरु खुल्नु त स्वभाविक नै हो । तर ती सबैमा नाम हरु हिन्दी मा लेखिएका छन++++
2015-05-19,"बाँकी छ मसङ्ग मात्रै अधुरो कहानी 
जसरी घर जलेर बाँकी रहन्छ खरानी
आजकाल त खै किन किन हो आजित हुन्छु
र पुरापुर ब्यर्थ लाग्छ यो जिन्दगानी"
2015-05-19,@ishkarki90 गुरुले दिन पर्यो नि पार्टी  त हामी  @InnocentIdiot_ @suman_sobit @poudelkovanjo @Abcharya16
2015-05-19,@laxmighimire68 पोखरा हो
2015-05-19,मच्छडले उडाएर उनीहरूकै संसारमा पुर्याऊला झैं गरिसक्यो । 😂😂
2015-05-19,@samjignyasu प्रत्ययान्ताः दृश्यन्ते तेषां साधुत्वाय सूत्रं निबद्धम् । सूत्रम् अस्तीति नूतनतया अस्माभिः प्रयोगः न कल्पनीयः इति । (2)
2015-05-19,एयर इन्डियाको विमान आकस्मिक अवतरण http://t.co/YXdh6TFjB1
2015-05-19,फिलिपिन्समा ७.२ को भुकम्प आउनेवाला छ रे । कसरि प्रिडिक्ट गरेछन्? #confused
2015-05-19,@timrokirpale तेस्तै बुझे मैले नि :-)
2015-05-19,@l0stanzel  वा वा अनि
2015-05-19,मैले त समिर लाई नचिनेको नया डिपिमा 😆😆😆😆
2015-05-19,संसारमा नदेखिएका भूकम्‍प यहाँ देखिएको छ। नेपालको भूकम्‍पबाट पनि संसारले धेरै सिक्‍नुपर्छ र सिक्‍न सक्‍छ भन्‍ने छ।
2015-05-19,"मुटुमा चाेट मनमा पिर l
तर पनि अाेठमा मन्ध मुस्कान ll
सायद यहि हाेला जिन्दगी ll"
2015-05-19,@Bodhi_ss ट्राइ टु द बेस्ट बुने ।
2015-05-19,@SuBikuu @abisekdhakal मलाई पनि तेस्तै लाग्दै छ ।
2015-05-19,"@rupakhetia986 केटा मान्छे भन्न खोजेको, द्वयम कुरा मा नजानुस न। @nepalchhoro"
2015-05-19,"@bhatrysaurabh  यत्रैसी: कागजको आवाज सानो आउँछ , धातुको ठूलो  । 
नभए देक्ची लाई डाडुले ठटाउ अनि  रिचार्ज कार्ड ले रिचार्ज कार्ड लाई  :डी"
2015-05-19,@khanal_tank @LaxmaniPandey  संस्कृत जनेको छ के तेस मोराले(बाउराम) 😄😅
2015-05-19,म केहि बोलिन है !!!
2015-05-19,@hancy_niraj @LTrital जैले का आउँछ त छिमेकी को wifi
2015-05-19,"@brb_laaldhwoj उनले जानेको
भत्काउन हो भुइँचालोले सघायो। बनाउने काम
अरुले नै गर्लान् नि!"
2015-05-19,चिया पिउने भए आम है ? http://t.co/92OoVYgRJ9
2015-05-19,७.२ को भूकम्प आउन सक्ने चेतावनीले फिलिपिन्स त्रसित :: http://t.co/AMcMcIJvyO https://t.co/lwuuF0RkWE via @sharethis
2015-05-19,"@sabu_s1 
म हिसाप मा 100 मा 100
ल्याउने मान्छे म सँग मागन SOLUTION"
2015-05-19,@BhaskarNeupane के अरू तनि
2015-05-19,@advctmaheshwar1 अहिले साम्मको इतिहासमा   कुनै सुबिधाले छोको छ दुर्गम लाई ।
2015-05-19,वैदेशिक रोजगारिमा हुने ठगी रोक्न प्रशासनले निगरानी गर्ने http://t.co/cjRtH98ZNa
2015-05-19,@kedarsubedi सरलाई मन परेन जस्तो  छ।  अलि ब्यङ्ग्यात्मक जस्तो लागो।   गलत  नि हुनसक्छु
2015-05-19,@RonaldOzil14 खोई कुन्नी@naati_53
2015-05-19,@Ncell  सल्लाघारी को टावर निकालेछी नेट स्लो भयो।। 3g चल्न छोड्यो।।
2015-05-19,@laxmighimire68 ए हो तेस्तो पो
2015-05-19,ब्यास ऋषी ले लेखेका हुन।  https://t.co/21WuwBscPn
2015-05-19,@anpmsn कति पेटीको चाहिया हो र
2015-05-19,"भाडाकुटि नखेलेको नि निकै भयो, कहाँ गयौ साथीहरु आउन भाडाकुटी खेलौ ।।"
2015-05-19,@InnocentIdiot_  गुरु खै पार्टी  पछि हुन्छ होला बधाई छ गुरुलाइ @ishkarki90 @suman_sobit @poudelkovanjo @Abcharya16
2015-05-19,"@In960 हेर्नुस पक्कै पनि राजेश दाइ हुनुपर्च ,,, 😂😂😂😂"
2015-05-19,@SaveEnvir0nment जन्मथलो त्यैतै हो र?
2015-05-19,"@TheReyan होतनि ब्रो अब त 
# दाइको ससुराली गाउ 🏠
साली👱👱 जति पंच्छाउन्छन 
मैले 💃कसलाई माया लाउ 😍😍😍 
भन्दै बसिन्छ"
2015-05-19,"बेद का लेखक??? ल, तेत्ती नि था रैन्च,  बेदेका बा आमा दुबै हुन नि!!, सल्लाह अरेरै नाउ जुराएको रे!!! :ञि @In960 ,@shrestha266"
2015-05-19,संसार भर व्यापारकै माध्यमले ब्रिटेन संसार भर शासन गरे हेा नेपाली हेा विदेशमा नेाकरी गरे पनि सानेातिनेा व्यापार पनि गर्न सक्नु भेा भने अतिउतम
2015-05-19,@kanchanojha मलाई चाहिँ पाटनको एउटा खण्डहरमा राष्ट्रिय महत्त्वको काम गरिरहेकी एउटी युवतीलाई भेट्दा खुसी लाग्यो।
2015-05-19,"बसनलाइ घर छैन ! हिड्ने बाटोको भर छैन !
त्यसैले, सिन्धुपाल्चोक त्रिपाल्चोक !!"
2015-05-19,"मुक्तक :(
नौ डाँडा काटी गएपनि मेरी हौ तिमी ।।
सिउँदोमा सिन्दुर भएपनि मेरी हौ तिमी ।।

सातै जुनीसम्म माया गर्छेउ... http://t.co/OM6bvFzTgq"
2015-05-19,"@Me_Chahana फाेटाे जनत साथ 
राख्नुस नाति नातिना लाई देखाउन काम लाग्छ । ७२ सालकाे भुकम्पमा हाम्ले यस्ताे राहत पा थ्याेै भनेर ।"
2015-05-19,पुरै ३ मिनेट काेठामा संकटकाल लगाएर माराें मच्छर अपरेसन गर्दा नि अझै टुँई टुँई गर्न छाेडेनन्।
2015-05-19,"ए.माओबादि को नेता प्रचण्डले ईङग्लिस बोलेको सुन्न र हेर्न मन लाग्यो एक्कासी!
कसैले हेल्पिऊ त!"
2015-05-19,सन्नी खेल्या गिताँ मोडलिङ्ग गरेकि रैचीन् । सन्नि सन्नी गन्ध अाउने गरि। म्युजिक भिडियो नै समागम सम्बन्धी रैच ।
2015-05-19,@Smileyfren धन्यवाद दिनु पर्ने चै कल्लाइ?? 😂😂 @Being_Laku @DevrajTimalsin1 @sai_less @beautybibhuti
2015-05-19,"@hellowrakesh @I_SsstupId @sabu_s1 @avash_ad के गर्नु अब , dm को मा येस्तो system भको भय हजुर १st  हुनुहुन्छ ।"
2015-05-19,@anjuli_sangita @tracklesss दरो उत्तर आयो त यार !! होइट
2015-05-19,नेपालको वर्ल्ड फेमस धमलाज्यूको रिपोर्टर्स क्लब लाई पनि भुकम्पले हल्लाई दिएछ भनेसी ठुलै भुकम्प गको हुन पर्छ । http://t.co/NApAziJIsD
2015-05-19,केपी ओली विचार-प्रवाह: विचारका नक्षत्र क. मदन भण्डारी र कुशल संगठक क. जीव... http://t.co/Yo3QiDCvGE
2015-05-19,@PokheralSabina पिरतीको धक्का ?
2015-05-19,बिराट्नगर आँखा अस्पतालमा नेपाल बाट भन्दा भारत बाट आँखा जचाउन आउने को भिड लाग्छ । लाहान को सगरमाथा आँखा अस्पताल कै ग्रुप को अस्पताल हो यो +++
2015-05-19,अाज 6 नबज्दै लाईसेन्स देखाइयाे । @Bipendraa @PrakatKumar
2015-05-19,थापाथलीस्थित कलमोचन मन्दिर वरपर त्यति धेरै मानववस्ति छ तर आज भग्नाबशेष हटाउने सुरक्षाकर्मीको भीडमा दुई विदेशीबाहेक कोही थिएनन्।
2015-05-19,@bogatiz1 दाजुले बास्तविक कुरा गर्नु भयो । सबैको सोच यस्तै भए कति राम्रो समाजको सिर्जना हुन्थ्यो होला ।
2015-05-19,"@l0stanzel  शुरु भयो धारावाइक कार्यक्रम ""हरायकि चेली आँखा अस्पतालमा"""
2015-05-19,"@l0stanzel मेरो पनि तेस्तै हो, तर भरतपुर आँखा  अस्पताल मा जानु छ"
2015-05-19,"मन हो सबैको रून्छ, अब भन नरूने यहाँ कुन छ।"
2015-05-19,शिरसिर बतास  !!
2015-05-19,चकित छन् अमेरिकी भूगर्भविद् https://t.co/91JcBpxQl7 via @hamrakura
2015-05-19,@InnocentIdiot_ पार्टी चाही गुरूले दिने की मैले त @suman_sobit @ISmocker @poudelkovanjo @Abcharya16
2015-05-19,"अहिले त भुइँचालो न आएर हो कि क्या,यो मुटु ढुकढुक हैन अर्कै आवाज निकालिराको भान हुन्छ ! खै काँ बाट था छैन ........... http://t.co/BClGvzJVr7"
2015-05-19,सिंगरौली (ब्यूरो)। मुख्यकार्यपालन अधिकारी जिला पंचायत आशकृत तिवारी से प्राप्त जानकारी अनुसार प्रधानमंत्री जनधन… https://t.co/M30AbuDLgU
2015-05-19,"""हेरि पैला त्यो बुढाले त्यो अफिसरलाई सलाम गर्यो, अनि अफिसरले बुढालाई ढोगी दियो, अफिसर उठे पछि बुढाले फेरि सलाम गर्यो । अब भन्नुस ती को हुन?"""
2015-05-19,"पुरानो भत्काउने र नयाँ बनाउने तपाईहरुको सपनानै हो l हेर्नुस प्रकृतिले तपाईहरुको आधा काम सजिलो पारिदियो, अब पुरा गर्नुस आफ्नो संकल्प l"
2015-05-19,"भुकम्पको आज फाइनल भन्ने हल्ला थियो, म्याद थप भएछ क्यारे । आएन त।भुकम्प कुरुवा हुन त लास्तै गारो हुदो रैछ।"
2015-05-19,वायुसेना का सुखोई SU-30 दुर्घटनाग्रस्त http://t.co/B1hvYLkQFC
2015-05-19,@In960 बेदमै लेख्या छ :D
2015-05-19,@GhimireAaditi को HK हो दी 😋
2015-05-19,वायुसेना का सुखोई SU-30 दुर्घटनाग्रस्त http://t.co/znqARVCYnM
2015-05-19,"पाल्पामा प्याराग्लाइडिङ्गको सुनौलो अफर
तानसेनमा प्याराग्लाइडिङ्ग गर्ने इच्छुकहरुको लागी सस्तोमा... http://t.co/UB0DfTilfQ"
2015-05-19,@deepaksir बुढा। पत्रकारले तलप पाउन्नन रे त कहिं पनि। #सुनेको
2015-05-19,"@deepaksir प्रकाशक, सम्पादक, रिपोर्टर, बितरक सप्पै एकैजना होलान् । पाठक पनि ट्विटे मात्रै । दर्ता पनि ट्विटरमै"
2015-05-19,@ruthracy लाखु धेरै असल छ। 😆@Being_Laku @jaeeccc @hancy_prashant
2015-05-19,"@VulgarCooker गजब को कन्भर्टर पो रहेछ यो त, अझ एप्स नै बनाएर पो राख्नु पर्ने रहेछ त। @ChiyaPop"
2015-05-19,भारतबाट घर फर्कदै गरेका नेपालीलाई बेहोस बनाएर लुट्ने पक्राउ https://t.co/cjsMRBqkVn via @setopati
2015-05-19,@numbskull_me धन्यबाद छ मलाइ 😂😂😂😂  @Being_Laku @DevrajTimalsin1 @sai_less @beautybibhuti
2015-05-19,"सानोमा सरले कालोपाटीमा लेखेको कुरा त झ्याप्प पत्याइदैनथ्यो ,अब यो रातोपाटी ,सेतोपाटी ले लेखेको कसरी पत्याउनु ? :D"
2015-05-19,"बर्षातको रात, सुमधुर मिलन,प्यासी जवानी"
2015-05-19,"झापाका माओवादी सिन्धुपाल्चोकमा, मधेसीहरु पहाड चढ्दै http://t.co/jnGb2D7O8z"
2015-05-19,"विचारा ५ हजार फलाेअर रैछन, एउटा RT पाउन मुस्किल ! विचार राम्राे भर हाेलानि  :D"
2015-05-19,@SonaGhising हो त म नि त्यसतै गर्छु
2015-05-19,@Bikram__4u @kyakkha71 ए माल पनि हुदो रच 😏
2015-05-19,@Stiwari456 अनि चितउन अाउदा भेट्ने कुरा थियो हाम्रो !!म यतै पुल्चोक तिर छु ।।
2015-05-19,@Princessadh1 @I_SsstupId @sabu_s1 @avash_ad  हैन । तिम्ले मलाई time नदेको हो ।अनि  अरु अरुको गफ मा तिमी तेसै मेन्सन मा आयेर  पनि हो ।
2015-05-19,"@aalok_bishal 
टियुमा नि ।।
कि स्वर्गद्वारी कै राख्दिउ र??"
2015-05-19,"मुखमा रामराम,बगलीमा बाबुराम।"
2015-05-19,@rekha_regmi काचो आँप पाए पछि :)
2015-05-19,@mkhanal13 सर आउने बेला भएसि हराउने होला के सर :D @abisekdhakal
2015-05-19,गाउंबाट काठमाडैा अाउंदा गाउं याद अाउनु र देशवाट विदेश जांदा देश याद अाउनु खास कुरेा हैन तर अाफू अाफ्नेा स्वार्थवस बसाइसराइले केइ हुन्न ।
2015-05-19,@Bikram__4u बेलाबेला यसो गर्चु त अनि।:)) https://t.co/6mnsZHEnXY
2015-05-19,@barujisan पक्कै पनि!!
2015-05-19,गाउँ गाउँमा त्रिपाल नपुगेको भेटिन्छ तर त्रिपाल आएको देख्दा ३ करोड नेपालीलाई पुग्ने छ । आखिर कता गाएब भए ती त्रिपाल ??????
2015-05-19,@dipak_soltee के को पढनु दिनभर यसैमा ब्यसत हो बुढा भुरु उता भुयो होला हुइ
2015-05-19,"जिबन जिउनु भनेको गणितको
चुनौतिपूर्ण हिसाब मिलाउनु जस्तै हो जुन
कुरा असम्भव होइन तर पनि निकै कष्टकर।"
2015-05-19,@Twiter_Post @baabajee हाम्रो छाप्नु पर्ने केइ छैन! छप्दा ताइ न तुइ को #jpt न छाप्नु होला शुभकामना :)
2015-05-19,"याे भुकम्पले तरूनीकाे भाउ घट्याे कि नाई ?
घटे त मेराे नि चान्स अाउने सम्भावना"
2015-05-19,@mebishnu दिनकाे हैन बर्षकाे हाै नत्र कसेनिमा हजुरामालाइ साेधे भाे ।  @skyasesh @canvassss @SuReSaRoz @l0stanzel @RabinChapagain3
2015-05-19,@Stiwari456 डार्लिङ् न सार्लिङ्...बुइनी भन बुइनी। 😂😂
2015-05-19,@In960 खोई गुगल मा खोज्नु पर्छ
2015-05-19,नाराजीने सत्तेत अस्वस्थता...पाहा व्हिडिओ...http://t.co/TP8cRAwyY8 http://t.co/D7CS2qe4e1
2015-05-19,आँखा जचाउनु थियो । चस्मा को पावर बढाउनु पर्ने हो कि भनेर चिन्ता थियो ।त्यसैले लागियो आँखा अस्पताल मामु संग । भारतको सिमाना नजिकै छ अस्पताल++
2015-05-19,"@paudelzee मेरीच् हो कि कुन्नी के जाती पो भन्दैथे हउ, सिक्वेन्स हो कि लिक्वेन्स बनाउने रे, टोँणेला रे, माल रे, झ्याउ छ सर झन् @kyakkha71"
2015-05-19,"@tracklesss हेरेर काहा हुन्छ यार , काम गर्नु परो नि :डि"
2015-05-19,भूकम्पबाट हालसम्म भएको मानवीय क्षती तथा उद्धार कार्य : देशका विभिन्न भागमा बैशाख २९ गते आएको दोस्रो बिनाशकारी... http://t.co/8LqgdNqP68
2015-05-19,@rSwechha यस्तै खिच्चा तानी हो भने नेपाल बिकसित हैन ढुङ्गे युग तिर फर्किन्छ ।
2015-05-19,@DevikaMagar धराम मा चै पहिलो भुकम्प पश्चात चल्न थालेको थियो दोश्रो पश्चात बन्द भयो अझै चलेकै छैन।
2015-05-19,@SuBikuu ल सेक्रेट हो भने सेक्रेट नै रहोस। कसैले थाहा पाए पछि कहाँ बाट सेक्रेट रह्यो र?
2015-05-19,@Jyoti_Nani मान्छेलाई आश र त्रास ले गर्दा अरुको पथ पछ्याउनु पर्ने हुन्छ यी कुरा आत्मसात  गर्दा इज्जतदारको धोती पनि हाम्रो हात मा हुन्छ नानी
2015-05-19,भूकम्पको खास कारण यस्तो रैछ... http://t.co/NbTt4JEBFU
2015-05-19,"कुरा चपाएर बोल्ने बानी त  नेता बाट सिके होलान तर यो चामल चबाएर बोल्न चाहिँ कस्बाट सिके, बुज्नै गाह्रो..।।।"
2015-05-19,"प्रिय भुकम्प ,
पर्खि बसे पाल मुनि तर आएनौ पालको रापले क्या बोर मात्र हैन सारै झुर भयो"
2015-05-19,@MagarKevin हजुर यो ज्यु को बारेमा चै कसरी था पाउनु भयो??
2015-05-19,"@journoparshu 
यतिबेला आएर जम्मा एक महिनाको,
मक्खीचुस नै रैछन यिपनी"
2015-05-19,@ishkarki90 @InnocentIdiot_ @suman_sobit @poudelkovanjo @Abcharya16  गुरुहरु ठुली  अरे है
2015-05-19,भूकम्पमा ज्यान गुमाउने संख्या ८६१७ - http://t.co/Q3dpPJSkMH
2015-05-19,@samirbhandari13 होला होला @being_a_nepali @being_laku @gopaalkhadka @ruthracy
2015-05-19,"@sir_rosan ध्रान बसोभने यो बाहुन बिग्रेर बा हुन ,बा हैनन मा पुग्छ .मलाई नी दिन्नन त्यै भर :) टाढै होस .टाडाको माया गाडा हुन्छ :))"
2015-05-19,"@Smileyfren लौ त, म नि भनेसी तिम्रो फ्यान बनेछु। ल बधाइ छ मलाइ। 😂😂@Being_Laku @DevrajTimalsin1 @sai_less @beautybibhuti"
2015-05-19,अपहरणकारी कै हत्या http://t.co/TmC449hWCg
2015-05-19,@abisekdhakal कता हो बोरो?चालचुल छैन नि ।
2015-05-19,"@DhatureKaka रिसाको भए बम्कि हाल्थे नी,झन भद्र हुन्थे र?मैले पनी अर्काको कमेण्ट मा देखेर प्रोफाईल खोलेर लाईक ठोकीदिएको मात्र हो @Bikram__4u"
2015-05-19,@kushal9845 खै यता पर्सा मा त परेको छैन !!
2015-05-19,"हेल्लो ! सभासद ज्यू घर भत्केर बस्ने ठाउँ छैन
पानी पर्ला जस्तो छ अस्ति तपाईं ले म पनि
भुकम्प पीडित हुँ भन्दै लैजानु भाको त्रीपाल पठाइदिम् त ।"
2015-05-19,@anil_kancho मान्छे  चै तपाई कडा हुनुहुदो रैछ !!
2015-05-19,@shrestha266 @jenious_rosses दाजु संग डराएर केटो भागे जस्तो छ
2015-05-19,@tracklesss आफ्नो बनाउने कहिले हो त ?
2015-05-19,@rupakhetia986 लुताे हाेला चेक गर
2015-05-19,"सरि ,मैले गरेको होइन,अस्तिको हप्ता २nd मा आज ३rd मा , समय नै खराब रैछ तपाइको @hellowrakesh @I_SsstupId @sabu_s1 @avash_ad @ThePrazual"
2015-05-19,@ghimirerx कुन गाउँ हो।@kaya_jargon
2015-05-19,@adhikari_trupak @anish_prati @arghelothapa @sumnnstonna म त आइ सके है
2015-05-19,@ambu_ilam कुरेा ठिक हेा । अनुचित बिरुद हाम्रेा अावाज उठि रहनु पर्छ ।
2015-05-19,जापानद्धारा नेपालका भूकम्पपीडितका लागि ३० करोड बराबरको सहयोग हस्तान्तरण http://t.co/yrNnp4n764
2015-05-19,"@SaveEnvir0nment हाहा,अनि डिपी खिच्न चाही कहाॅ पुगेको नी,टीयु की पुल्चोक?"
2015-05-19,"@dipak_soltee दुनियाले देखदा हामी जाती,मैले देख छु तिर चल्या तिम्रो छातीमाथी;;;;;sssssss"
2015-05-19,तुला साह हरू रोयेर बसेका छन होला! यो समाचार पढेर! चन्द्र किशोर जी! https://t.co/j1oEKYJEVC
2015-05-19,@baral_bishal चलाउनु परो नि ;)
2015-05-19,"मेरी आमा भन्नुहुन्छ बिरालोले
बाटो काट्यो भने रोकिनु पर्छ रे....
म रोकिन्छु,,
म अन्धविश्वास मान्दिन तर म
मेरो आमालाई मान्छु।"
2015-05-19,दाइकी छोरिले हैरान पार्दै छे
2015-05-19,@sanjr420 तिमी बदमास बिचरा लाई के सिकायौ ह?
2015-05-19,@punte_lahure @Me_Chahana अलि अघि होला । अहिले त थाहा भएन ।
2015-05-19,@PokheralSabina तपैकाे फुटाे एउटा साथिलाई देखाईदेकाे यस्ति राम्रि केटि त अहिले सम्म देख्या पनि थिईन देख्न पनि नपराेस भन्दै पक्लक्कै ढल्याे ।
2015-05-19,"@DAawara  गुरु, दिनभरी अनि बेल्की सम्म पनि आएन भनेर आँफै एक लट पलेँटी कसेर थर्थरी काम्दै गर्नुस् है, भुकम्प को झल्को मेटाउनु पनि त परो 😂😂😂😂"
2015-05-19,@In960 दिमागमा आएछ मुखमा आएछैन।
2015-05-19,"@PaudelBindu @Kajidiamond @me_kaalbhairav @ritu_oli हो, तपाई को सोच बहुत राम्रो ।
यहाँ को चलन नै कस्तो छ है ?"
